develop,verb,,,
development,noun,,,
diagram,noun,,,
dial,verb,,,
diary,noun,,,
dictate,,,,
dictionary,noun,,,
die,verb,,,
diet,noun,,,
differ,,,,
difference,noun,,,
different,adjective,,,
differently,adverb,,,
difficult,adjective,,,
difficulty,noun,,,
dig,verb,,,
digit,,,,
digital,adjective,,,
digital camera,noun,,,
dine,,,,
dining room,noun,,,
dinner,noun,,,
dinosaur,noun,,,
diploma,noun,,,
direct,verb,,,
direct cost,,,,
direct debit,,,,
direct mail,,,,
direct marketing,,,,
direction,noun,,,
directions,noun,,,
directly,adverb,,,
director,noun,,,
directors,,,,
directory,,,,
dirt,noun,,,
dirty,adjective,,,
disabled,adjective,,,
disadvantage,noun,,,
disagree,verb,,,
disappear,verb,,,
disappoint,verb,,,
disappointed,adjective,,,
disappointing,adjective,,,
disappointment,noun,,,
disc,noun,,,
disc jockey,noun,,,
disco,noun,,,
discount,noun,,,
discover,verb,,,
discuss,verb,,,
discussion,noun,,,
disease,noun,,,
disgusting,adjective,,,
dish,noun,,,
dishwasher,noun,,,
disk,noun,,,
dislike,verb,,,
dismiss,,,,
dispatch,,,,
display,noun,,,
distance,noun,,,
distant,,,,
distribute,,,,
distribution,,,,
district,noun,,,
disturb,,,,
dive,verb,,,
diver,noun,,,
divide,verb,,,
diving,noun,,,
division,,,,
divorce,noun,,,
divorced,adjective,,,
dizzy,,,,
DJ,noun,,,
do,auxiliary verb,,,
do well,phrase,,,
do badly,phrase,,,
do business,,,,
do the cleaning,phrase,,,
do your best,phrase,,,
do the cooking,phrase,,,
do your hair,phrase,,,
do your make-up,phrase,,,
do her hair,phrase,,,
do her make-up,phrase,,,
do your best,phrase,,,
doable,,,,
doctor,noun,,,
document,noun,,,
document that,,,,
documentary,noun,,,
documentation,,,,
dog,noun,,,
doll,noun,,,
dollar,noun,,,
dolphin,noun,,,
domestic,,,,
try your best,phrase,,,
don't need to do (sth) ,phrase,,,
Don't worry (about sth),phrase,,,
needn't do (sth),phrase,,,
donkey,noun,,,
door,noun,,,
door-to-door,,,,
dot,noun,,,
dotted line,,,,
double,determiner,,,
doubt,noun,,,
down,adverb,,,
download,noun,,,
downstairs,adjective,,,
downturn,,,,
downward,,,,
dozen,noun,,,
Dr,noun,,,
drag,verb,,,
drag and drop,phrase,,,
drama,noun,,,
dramatic,,,,
dramatically,,,,
draw,verb,,,
drawer,noun,,,
drawing,noun,,,
dream,noun,,,
dress,verb,,,
dressed,adjective,,,
drink,noun,,,
drive,noun,,,
driver,noun,,,
driving licence,noun,,,
driving license,,,,
drop,noun,,,
drop see,,,,
drum,noun,,,
dry,verb,,,
dry cleaning,,,,
duck,noun,,,
due,adjective,,,
due to,phrase,,,
dull,adjective,,,
duplicate,,,,
during,preposition,,,
during the,,,,
dust,noun,,,
dustbin,noun,,,
dusty,adjective,,,
duty,noun,,,
duty-free,adjective,,,
duvet,noun,,,
DVD,noun,,,
E,,,,
E documentary,,,,
e-book,,,,
e-business,,,,
e-commerce,,,,
each,determiner,,,
each other,phrase,,,
eager,,,,
ear,noun,,,
earache,noun,,,
early,adjective,,,
earn,verb,,,
earnings,,,,
earring,noun,,,
earth,noun,,,
easily,adverb,,,
east,noun,,,
east dollar,,,,
eastern,adjective,,,
easy,adjective,,,
easygoing,adjective,,,
eat,verb,,,
eat out,phrasal verb,,,
economic,,,,
economical,,,,
economics,noun,,,
economy,,,,
economy class,,,,
edge,noun,,,
educate,,,,
education,noun,,,
effect,noun,,,
effective,,,,
efficient,adjective,,,
effort,noun,,,
egg,noun,,,
eight,,,,
eighteen,,,,
eighth,,,,
eighty,,,,
either,adverb,,,
either way,phrase,,,
elbow,noun,,,
elder sister,phrase,,,
elderly,adjective,,,
elder brother,phrase,,,
elder son,phrase,,,
elder daughter,phrase,,,
eldest child,phrase,,,
elect,,,,
election,noun,,,
electric,adjective,,,
electrical,adjective,,,
electricity,noun,,,
electronic,adjective,,,
electronic mail,,,,
electronics,,,,
elementary,adjective,,,
elephant,noun,,,
elevator,,,,
eleven,,,,
else,adverb,,,
email,verb,,,
embarrassed,adjective,,,
embarrassing,adjective,,,
embassy,noun,,,
emergency,noun,,,
employ,verb,,,
employee,noun,,,
employer,noun,,,
employment,noun,,,
employment agency,,,,
empty,adjective,,,
en-suite,,,,
enable,,,,
enclose,,,,
encourage,verb,,,
end,verb,,,
end up,phrasal verb,,,
ending,noun,,,
enemy,noun,,,
energy,noun,,,
engaged,adjective,,,
engagement,,,,
engine,noun,,,
engineer,noun,,,
engineering,noun,,,
English,,,,
enjoy,verb,,,
enjoy yourself,phrase,,,
enjoyable,adjective,,,
enormous,adjective,,,
enough,determiner,,,
enquire,,,,
enquiry,noun,,,
enrol,,,,
enroll,,,,
ensure,,,,
enter,verb,,,
entertain,verb,,,
entertainment,noun,,,
enthusiasm,,,,
enthusiastic,,,,
entire,,,,
entrance,noun,,,
entry,noun,,,
envelope,noun,,,
environment,,,,
environmental,adjective,,,
envy,,,,
equal,adjective,,,
equip,,,,
equipment,noun,,,
escalator,,,,
escape,verb,,,
especially,adverb,,,
essay,noun,,,
essential,adjective,,,
establish,,,,
estimate,,,,
EU,,,,
euro,noun,,,
even,adverb,,,
even if,,,,
even though,,,,
evening,noun,,,
event,noun,,,
eventually,,,,
ever,adverb,,,
ever since,phrase,,,
every,determiner,,,
every single,phrase,,,
everybody,pronoun,,,
everyone,pronoun,,,
everything,pronoun,,,
everywhere,adverb,,,
exact,adjective,,,
exactly,adverb,,,
exam,noun,,,
examination,noun,,,
examination embarrass,,,,
examine,,,,
examiner,noun,,,
example,noun,,,
exceed,,,,
excellent,adjective,,,
except,preposition,,,
except that,phrase,,,
excess,,,,
exchange,noun,,,
exchange rate,noun,,,
excited,adjective,,,
excitedly,adverb,,,
excitement,noun,,,
exciting,adjective,,,
exclude,,,,
excluding,,,,
excuse,noun,,,
Excuse me,phrase,,,
executive,,,,
exercise,verb,,,
exhausted,adjective,,,
exhibit,,,,
exhibition,noun,,,
exist,verb,,,
exit,verb,,,
expand,,,,
expansion,,,,
expect,verb,,,
expectation,,,,
expedition,noun,,,
expenditure,,,,
expensive,adjective,,,
experience,noun,,,
experienced,adjective,,,
experiment,noun,,,
expert,noun,,,
explain,verb,,,
explanation,noun,,,
explode,verb,,,
explore,verb,,,
export,,,,
express,,,,
express delivery,,,,
expression,,,,
extend,,,,
extension,,,,
external,,,,
extra,noun,,,
extract,,,,
extraordinary,adjective,,,
extreme sports,noun,,,
extremely,adverb,,,
eye,noun,,,
F,,,,
F fiction,,,,
face,verb,,,
face to face,adverb,,,
face-to-face,adjective,,,
facilities,noun,,,
facing,,,,
fact,noun,,,
factor,,,,
factory,noun,,,
Fahrenheit field,,,,
fail,verb,,,
failure,,,,
faint,,,,
fair,noun,,,
fairly,adverb,,,
faithfully,,,,
fall,verb,,,
fall asleep,,,,
eldest brother,phrase,,,
eldest daughter,phrase,,,
eldest son,phrase,,,
fall asleep,phrase,,,
fall down,phrasal verb,,,
fall in love,phrase,,,
fall over,phrasal verb,,,
familiar,adjective,,,
family,noun,,,
fall ill,phrase,,,
family life,phrase,,,
famous,adjective,,,
fan,noun,,,
fancy,verb,,,
fantastic,adjective,,,
FAQ,,,,
far,adverb,,,
fare,noun,,,
farm,noun,,,
farmer,noun,,,
farming,noun,,,
fascinating,,,,
fashion,noun,,,
fashionable,adjective,,,
fast,adverb,,,
fast food,noun,,,
fasten,verb,,,
fat,adjective,,,
father,noun,,,
fault,,,,
favorite,,,,
favour,noun,,,
favourite,noun,,,
fax,verb,,,
fax machine,,,,
fear,noun,,,
February,noun,,,
fed up,,,,
fee,noun,,,
feed,verb,,,
feedback,,,,
feel,verb,,,
feel at home,phrase,,,
private life,phrase,,,
feel bad about (sth),phrase,,,
feel like,,,,
feel bad about doing (sth),phrase,,,
feel like (sth),phrase,,,
feel like doing (sth),phrase,,,
feel like,phrase,,,
feel sorry for,phrase,,,
feeling,noun,,,
feelings,phrase,,,
feet,,,,
female,adjective,,,
female seasonal,,,,
ferry,noun,,,
festival,noun,,,
fetch,verb,,,
fever,noun,,,
few,determiner,,,
fiction,noun,,,
field,noun,,,
fifteen,,,,
fifth,noun,,,
fifty,,,,
fight,noun,,,
figure,noun,,,
file,noun,,,
filing,,,,
fill,verb,,,
fill in,,,,
feel as if,phrase,,,
fill in (sth),phrasal verb,,,
fill up (sth) or fill (sth) up,phrasal verb,,,
film,verb,,,
film-maker,noun,,,
final,noun,,,
final demand,,,,
finalise,,,,
finalize,,,,
finally,adverb,,,
finance,,,,
financial,adjective,,,
financial advisor,,,,
financial year,,,,
find,verb,,,
find out,,,,
find out (sth) or find (sth) out,phrasal verb,,,
fill out (sth),phrasal verb,,,
fill (sth) in,phrasal verb,,,
fill (sth) out,phrasal verb,,,
find the time,phrase,,,
find the money,phrase,,,
finger,noun,,,
finish,verb,,,
finish first,phrase,,,
fire,noun,,,
fire alarm,,,,
fire station,noun,,,
firefighter,noun,,,
firework,noun,,,
firm,noun,,,
first,adverb,,,
first aid,,,,
first class,,,,
first name,noun,,,
first of all,phrase,,,
first-floor,adjective,,,
fish,verb,,,
fishing,noun,,,
fit,verb,,,
finish second,phrase,,,
finish last,phrase,,,
fit (sth) in,phrase,,,
fitness,noun,,,
five,,,,
fix,verb,,,
fixed cost,,,,
fixed-term,,,,
flag,noun,,,
flat,adjective,,,
flavour,noun,,,
fleet,,,,
flexibility,,,,
flexible,,,,
flight,noun,,,
flip chart,,,,
float,verb,,,
flood,noun,,,
floor,noun,,,
flotation,,,,
flour,noun,,,
flow,verb,,,
flowchart,,,,
flower,noun,,,
flu,noun,,,
fluctuate,,,,
fluctuation,,,,
flute,noun,,,
fly,noun,,,
focus,,,,
fog,noun,,,
foggy,adjective,,,
fold,verb,,,
folder,noun,,,
folk,noun,,,
fit (sth) into,phrase,,,
fit (sth) through,phrase,,,
fit (sth) under,phrase,,,
folk art,phrase,,,
follow,verb,,,
folk dancing,phrase,,,
follow a road,phrase,,,
following,,,,
fond,,,,
food,noun,,,
fool,noun,,,
foot,noun,,,
football,noun,,,
footballer,noun,,,
footwear vacancy,,,,
for,preposition,,,
for days,phrase,,,
for ever,phrase,,,
for example,phrase,,,
for fun or for the fun of it,phrase,,,
for hire,,,,
for instance,phrase,,,
for sale,phrase,,,
for sure,phrase,,,
for years,phrase,,,
forbid,,,,
forbidden,adjective,,,
force,,,,
forecast,noun,,,
forehead,noun,,,
foreign,adjective,,,
foreign currency,,,,
foreign exchange,,,,
foreigner,noun,,,
foreman,,,,
forest,noun,,,
forever,adverb,,,
forget,verb,,,
forgetful,,,,
forgive,verb,,,
fork,noun,,,
form,noun,,,
formal,,,,
former,adjective,,,
fortnight,noun,,,
fortunate,,,,
fortunately,adverb,,,
forty,,,,
forward,adverb,,,
founder,,,,
fountain,noun,,,
four,,,,
fourteen,,,,
fourth,,,,
frame,noun,,,
free,adjective,,,
free market,,,,
free sample,,,,
free trade,,,,
freelance,,,,
freeway,,,,
freeze,verb,,,
freezer,noun,,,
freezing,adjective,,,
freight,,,,
frequent,adjective,,,
frequently,adverb,,,
fresh,adjective,,,
fresh air,phrase,,,
Friday,noun,,,
fridge,noun,,,
fried,adjective,,,
friend,noun,,,
friendly,adjective,,,
friendship,noun,,,
frighten,,,,
frightened,adjective,,,
frightening,adjective,,,
frog,noun,,,
from,preposition,,,
front,adjective,,,
frozen,adjective,,,
fruit,noun,,,
frustrated,,,,
fry,verb,,,
frying pan,noun,,,
fuel,noun,,,
fulfil,,,,
fulfill,,,,
full,adjective,,,
full stop,noun,,,
full-time,adjective,,,
fully,adverb,,,
fun,adjective,,,
function,,,,
fund,,,,
funding,,,,
funny,adjective,,,
fur,noun,,,
furious,,,,
furnish,,,,
furniture,noun,,,
further,adverb,,,
further to,,,,
furthest,adverb,,,
future,adjective,,,
FYI,,,,
gain,verb,,,
gallery,noun,,,
gallon,,,,
game,noun,,,
gap,noun,,,
garage,noun,,,
garden,noun,,,
garlic,noun,,,
gas,noun,,,
gate,noun,,,
gay,adjective,,,
general,adjective,,,
generally,adverb,,,
generation,noun,,,
generous,adjective,,,
gentle,adjective,,,
gentleman,,,,
genuine,,,,
geography,noun,,,
get,verb,,,
get (sb) up,phrasal verb,,,
follow a path,phrase,,,
get a bus,phrase,,,
get around,,,,
get back,phrasal verb,,,
get back sth or get sth back,phrasal verb,,,
get train,phrase,,,
get taxi,phrase,,,
get cancer,phrase,,,
get flu,phrase,,,
get down,,,,
get in,phrasal verb,,,
get in touch,phrase,,,
get married,phrase,,,
get off,,,,
get off (sth),phrasal verb,,,
get on,phrasal verb,,,
get on (sth),phrasal verb,,,
get out,phrasal verb,,,
get rid of sth,phrase,,,
get sth wrong,phrase,,,
get to,,,,
get together,phrasal verb,,,
get up,,,,
get worse,phrase,,,
ghost,noun,,,
giant,adjective,,,
gift,noun,,,
giraffe,noun,,,
girl,noun,,,
girlfriend,noun,,,
give,verb,,,
give a party,phrase,,,
give away sth or give sth away,phrasal verb,,,
give back sth or give sth back,phrasal verb,,,
give in,phrasal verb,,,
give in sth or give sth in,phrasal verb,,,
give out,,,,
give out sth or give sth out,phrasal verb,,,
give sb a ring,phrase,,,
give up,,,,
give up (sth) or give (sth) up,phrasal verb,,,
give up sth or give sth up,phrasal verb,,,
glad,adjective,,,
glance,,,,
glass,noun,,,
glasses,noun,,,
global,,,,
globalisation,,,,
globalization,,,,
glove,noun,,,
go,noun,,,
go away,phrasal verb,,,
go back,phrasal verb,,,
go crazy,phrase,,,
go down,phrasal verb,,,
go for,,,,
go for sth,phrasal verb,,,
go in,phrasal verb,,,
go off,phrasal verb,,,
go on,phrasal verb,,,
go out,phrasal verb,,,
go shopping,phrase,,,
go through,,,,
go to the toilet,phrase,,,
go up,phrasal verb,,,
go with,,,,
go wrong,phrase,,,
goal,noun,,,
goalkeeper,noun,,,
goat,noun,,,
God,phrase,,,
gold,noun,,,
golden,adjective,,,
golf,noun,,,
good,adjective,,,
good afternoon,exclamation,,,
good evening,exclamation,,,
good for you,phrase,,,
good night,exclamation,,,
good value (for money),phrase,,,
good-looking,adjective,,,
goodbye,exclamation,,,
goods,noun,,,
gorgeous,adjective,,,
govern,,,,
government,noun,,,
grab,verb,,,
grade,noun,,,
gradual,,,,
graduate,,,,
graduation,,,,
gram,noun,,,
grammar,noun,,,
grandchild,noun,,,
granddad,noun,,,
granddaughter,noun,,,
grandfather,noun,,,
grandma,noun,,,
grandmother,noun,,,
grandpa,noun,,,
grandparent,noun,,,
grandson,noun,,,
granny,noun,,,
grant,noun,,,
grape,noun,,,
graph,,,,
graphics,noun,,,
grass,noun,,,
grateful,adjective,,,
gray,,,,
great,adjective,,,
green,adjective,,,
greet,verb,,,
greeting,noun,,,
grey,noun,,,
grill,noun,,,
grilled,adjective,,,
groom,noun,,,
gross,,,,
ground,noun,,,
group,noun,,,
grow,verb,,,
grow up,phrasal verb,,,
growth,,,,
guarantee,,,,
guard,noun,,,
guess,noun,,,
guest,noun,,,
guest house,,,,
guide,noun,,,
guidebook,noun,,,
guided tour,,,,
guilty,adjective,,,
guitar,noun,,,
guitarist,noun,,,
gun,noun,,,
guy,noun,,,
guys,phrase,,,
gym,noun,,,
gymnasium,,,,
gymnastics,noun,,,
habit,noun,,,
hair,noun,,,
haircut,noun,,,
hairdresser,noun,,,
hairdryer,noun,,,
half,adverb,,,
half-price,adjective,,,
hall,noun,,,
hallo,,,,
hallway,,,,
ham,noun,,,
hand,verb,,,
hand in,,,,
hand in sth or hand sth in,phrasal verb,,,
hand luggage,,,,
hand out,,,,
hand out sth or hand sth out,phrasal verb,,,
hand-held,adjective,,,
handbag,noun,,,
handball,noun,,,
handbook,,,,
handkerchief,noun,,,
handle,verb,,,
handout,,,,
handsome,adjective,,,
handwriting,noun,,,
hang,verb,,,
hang on,phrasal verb,,,
hang out,phrasal verb,,,
hang up,phrasal verb,,,
hang up sth or hang sth up,phrasal verb,,,
happen,verb,,,
happily,adverb,,,
happiness,noun,,,
happy,adjective,,,
happy to do sth,phrase,,,
harbor,,,,
harbour,noun,,,
hard,adjective,,,
hard-working,,,,
hardly,adverb,,,
hardly ever,phrase,,,
hardware,noun,,,
hat,noun,,,
hate,verb,,,
have,verb,,,
have (got) a temperature,phrase,,,
have (got) on sth or have (got) sth on,phrasal verb,,,
have (got) to do sth,phrase,,,
have been meaning to do sth,phrase,,,
have got,,,,
have no doubt,phrase,,,
have no idea,phrase,,,
have sth in common,phrase,,,
have to,,,,
he,pronoun,,,
head,noun,,,
head office,,,,
headache,noun,,,
headline,noun,,,
headquarters,,,,
headteacher,noun,,,
health,noun,,,
healthy,adjective,,,
hear,verb,,,
hear from sb,phrasal verb,,,
heart,noun,,,
heart attack,noun,,,
heat,noun,,,
heater,noun,,,
heating,noun,,,
heavily,adverb,,,
heavy,adjective,,,
heel,noun,,,
height,noun,,,
helicopter,noun,,,
hello,exclamation,,,
help,noun,,,
help yourself (to sth),phrase,,,
Help!,phrase,,,
helpdesk,,,,
helpful,adjective,,,
helpline,,,,
her,determiner,,,
herb,noun,,,
here,adverb,,,
hero,noun,,,
hers,pronoun,,,
herself,pronoun,,,
hesitate,,,,
hey,exclamation,,,
hi,exclamation,,,
hi-fi,,,,
hidden,adjective,,,
hide,verb,,,
high,adjective,,,
high-speed rail,,,,
highlight,,,,
highway,,,,
hill,noun,,,
him,pronoun,,,
hip-hop,noun,,,
hire,verb,,,
his,pronoun,,,
historic,adjective,,,
historical,adjective,,,
history,noun,,,
hit,verb,,,
hitchhike,verb,,,
hobby,noun,,,
hockey,noun,,,
hold,verb,,,
hold on,phrasal verb,,,
hold up,,,,
hole,noun,,,
holiday,noun,,,
home,adverb,,,
homework,noun,,,
honest,adjective,,,
honestly,adverb,,,
honey,noun,,,
honeymoon,noun,,,
hope,noun,,,
hope to do sth,phrase,,,
hopeful,adjective,,,
hopefully,adverb,,,
hopeless,adjective,,,
horrible,adjective,,,
horse,noun,,,
hospital,noun,,,
hospitality,,,,
host,,,,
hostel,noun,,,
hot,adjective,,,
hot chocolate,phrase,,,
hotel,noun,,,
hour,noun,,,
hour inconvenience,,,,
hourly fee,,,,
hourly rate,,,,
hours,phrase,,,
house,noun,,,
housewife,noun,,,
housework,noun,,,
how,adverb,,,
how many,phrase,,,
however,adverb,,,
hr,,,,
hug,noun,,,
huge,adjective,,,
human,noun,,,
human resource,,,,
humid,adjective,,,
hundred,,,,
hunger,noun,,,
hungry,adjective,,,
hunt,verb,,,
hurry,noun,,,
hurry up,phrasal verb,,,
hurt,verb,,,
husband,noun,,,
hut,noun,,,
I,pronoun,,,
I bet (you),phrase,,,
I don't mind,phrase,,,
I guess,phrase,,,
I increase,,,,
I know,phrase,,,
I mean,phrase,,,
I suppose,phrase,,,
I suppose (so),phrase,,,
ice,noun,,,
ice cream,noun,,,
ice hockey,noun,,,
ice skating,noun,,,
icon,,,,
icy,adjective,,,
ID,noun,,,
ID card,noun,,,
idea,noun,,,
identification,noun,,,
identification indoor,,,,
identity,,,,
identity card,noun,,,
if,,,,
if I were you,phrase,,,
if not,phrase,,,
if only,phrase,,,
if you like,phrase,,,
ill,adjective,,,
illegal,,,,
illness,noun,,,
image,,,,
imagination,noun,,,
imagine,verb,,,
immature,,,,
immediate,,,,
immediately,adverb,,,
immigration,noun,,,
import,,,,
import duty,,,,
importance,noun,,,
important,adjective,,,
impossible,adjective,,,
impress,,,,
impression,,,,
impressive,,,,
improve,verb,,,
improvement,noun,,,
in,preposition,,,
in addition (to),phrase,,,
in advance,phrase,,,
in business,,,,
in case of sth,phrase,,,
in charge,,,,
in danger,,,,
in debt,,,,
in detail,phrase,,,
in difficulties,,,,
in fact,phrase,,,
in front,phrase,,,
in full,phrase,,,
in future,phrase,,,
in general,phrase,,,
in half,,,,
in love,phrase,,,
in order,,,,
in particular,phrase,,,
in pieces,,,,
in place,,,,
in private,,,,
in public,,,,
in secret,,,,
in sight,,,,
in spite of sth,phrase,,,
in stock,,,,
in tears,phrase,,,
in the end,phrase,,,
in the morning,phrase,,,
in time,phrase,,,
in touch,,,,
in town,,,,
in turn,,,,
in-house,,,,
incentive,,,,
inch,noun,,,
include,verb,,,
including,preposition,,,
income,,,,
inconvenient,,,,
incorrect,adjective,,,
increase,verb,,,
incredible,adjective,,,
indeed,adverb,,,
indefinite article,noun,,,
independent,adjective,,,
index,,,,
indicate,,,,
indication,,,,
individual,adjective,,,
indoor,adjective,,,
indoors,adverb,,,
industrial,,,,
industry,noun,,,
inexpensive,adjective,,,
infected,,,,
infinitive,noun,,,
inflation,,,,
influence,,,,
inform,verb,,,
informal,,,,
information,noun,,,
information technology,,,,
ingredient,noun,,,
inhabitant,,,,
initial,noun,,,
initiate,,,,
initiative,,,,
injure,verb,,,
injury,,,,
ink,noun,,,
innovate,,,,
innovation,,,,
innovative,,,,
inquire,,,,
inquiry,noun,,,
insect,noun,,,
inside,adverb,,,
insist,verb,,,
inspect,,,,
inspection,,,,
install,verb,,,
installation,,,,
installment,,,,
instalment,,,,
instance,,,,
instead,adverb,,,
instead of,preposition,,,
instructions,phrase,,,
instructor,noun,,,
instrument,noun,,,
insurance,,,,
insurance cover,,,,
insurance policy,,,,
insure,,,,
intelligent,adjective,,,
intend,verb,,,
inter-cultural,,,,
interest,verb,,,
interested,adjective,,,
interesting,adjective,,,
intermediate,adjective,,,
internal,,,,
international,adjective,,,
internationally,adverb,,,
internet,,,,
internet link,,,,
interpersonal,,,,
interpret,,,,
interrupt,verb,,,
intersection,,,,
interval,noun,,,
interview,noun,,,
into,preposition,,,
introduce,verb,,,
introduction,,,,
introductory,,,,
invent,verb,,,
invention,noun,,,
invest,,,,
investment,,,,
invitation,noun,,,
invite,verb,,,
invoice,,,,
involve,verb,,,
iron,noun,,,
ironing,noun,,,
irregular,adjective,,,
island,noun,,,
issue,noun,,,
IT,noun,,,
it's time,phrase,,,
item,noun,,,
its,determiner,,,
J ladder,,,,
jacket,noun,,,
jail,noun,,,
jam,noun,,,
January,noun,,,
jar,noun,,,
jazz,noun,,,
jealous,adjective,,,
jeans,noun,,,
jet,noun,,,
jewellery,noun,,,
job,noun,,,
job description,,,,
job satisfaction,,,,
job security,,,,
jobs,,,,
jog,verb,,,
jogging,noun,,,
join,verb,,,
join in (sth),phrasal verb,,,
joint,,,,
joke,noun,,,
journal,,,,
journalist,noun,,,
journey,noun,,,
judge,verb,,,
jug,noun,,,
juice,noun,,,
juicy,adjective,,,
July,noun,,,
jump,noun,,,
jumper,noun,,,
junction,,,,
June,noun,,,
jungle,noun,,,
just,adverb,,,
just about,phrase,,,
just now,phrase,,,
K intermediate,,,,
kangaroo,noun,,,
keen,adjective,,,
keep,verb,,,
keep doing sth,phrase,,,
keep in touch,phrase,,,
keep on,,,,
keep on doing sth,phrasal verb,,,
keep sb in,phrasal verb,,,
keep sb waiting,phrase,,,
keep up,,,,
keep up sth or keep sth up,phrasal verb,,,
keeper,noun,,,
kettle,noun,,,
key,noun,,,
key in,,,,
keyboard,noun,,,
kg,,,,
kick,noun,,,
kid,noun,,,
kill,verb,,,
killer,noun,,,
killing,noun,,,
kilo,noun,,,
kilogram,noun,,,
kilogram invite,,,,
kilometer,,,,
kilometre,noun,,,
kind,adjective,,,
kindly,adverb,,,
king,noun,,,
kiosk,,,,
kiss,noun,,,
kit,noun,,,
kitchen,noun,,,
kite,noun,,,
kitten,noun,,,
km,,,,
kmph,,,,
knee,noun,,,
knickers,noun,,,
knife,noun,,,
knit,verb,,,
knock,verb,,,
knock down,,,,
knock sb down,phrasal verb,,,
know,verb,,,
knowledge,noun,,,
lab,noun,,,
label,noun,,,
labor,,,,
laboratory,noun,,,
laboratory its,,,,
labour,,,,
lack,,,,
lack of sth,phrase,,,
ladder,noun,,,
lady,noun,,,
lake,noun,,,
lamb,noun,,,
lamp,noun,,,
land,noun,,,
landing,,,,
landlady,,,,
landlord,,,,
landscape,noun,,,
language,noun,,,
laptop,noun,,,
large,adjective,,,
laser,,,,
laser printer,,,,
last,adjective,,,
last night,phrase,,,
late,adverb,,,
lately,adverb,,,
later,adverb,,,
later on,phrase,,,
latest,adjective,,,
laugh,noun,,,
launch,,,,
laundry,,,,
law,noun,,,
lawyer,noun,,,
lay,,,,
lay off,,,,
lay the table,phrase,,,
layer,,,,
layout,,,,
lazy,adjective,,,
lb,,,,
lead,verb,,,
lead to,,,,
leader,noun,,,
leadership,,,,
leading,,,,
leaf,noun,,,
leaflet,,,,
league,noun,,,
learn,verb,,,
least,adverb,,,
leather,noun,,,
leave,verb,,,
leave out,,,,
lecture,noun,,,
left,noun,,,
left-hand,adjective,,,
leg,noun,,,
legal,,,,
leisure,noun,,,
leisure industry,,,,
lemon,noun,,,
lemonade,noun,,,
lend,verb,,,
length,noun,,,
less,adverb,,,
lesson,noun,,,
let,verb,,,
let sb know,phrase,,,
let sb know (sth),phrase,,,
let's,phrase,,,
letter,noun,,,
lettuce,noun,,,
level,noun,,,
level off,,,,
level out,,,,
liberal,,,,
library,noun,,,
licence,noun,,,
license,,,,
lie,noun,,,
lie down,phrasal verb,,,
life,noun,,,
lifestyle,,,,
lift,verb,,,
light,verb,,,
lighter,noun,,,
lightly,adverb,,,
lightning,noun,,,
likable -ed,,,,
like,preposition,,,
likely,adjective,,,
likes and dislikes,phrase,,,
limit,noun,,,
limited,adjective,,,
limited company,,,,
line,noun,,,
line manager,,,,
line up,,,,
link,noun,,,
lion,noun,,,
lip,noun,,,
liquid,noun,,,
list,noun,,,
listen,verb,,,
liter,,,,
literature,noun,,,
litre,noun,,,
little,determiner,,,
live,verb,,,
lively,adjective,,,
living,,,,
living room,noun,,,
load,,,,
loan,noun,,,
local,adjective,,,
locate,,,,
location,noun,,,
lock,verb,,,
locker,,,,
log on,,,,
logistics,,,,
logo,noun,,,
lonely,adjective,,,
long,adjective,,,
long term,,,,
look,noun,,,
look after,,,,
look ahead,,,,
look for,,,,
look like,phrase,,,
look out,,,,
Look out!,phrasal verb,,,
look up,,,,
look up sth or look sth up,phrasal verb,,,
loose,adjective,,,
lorry,noun,,,
lose,verb,,,
loss,,,,
lost,adjective,,,
lot,,,,
lot of,,,,
lottery,noun,,,
loud,adverb,,,
loudly,adverb,,,
lounge,,,,
love,noun,,,
lovely,adjective,,,
lover,noun,,,
low,adjective,,,
lower,,,,
loyal,,,,
loyalty,,,,
luck,noun,,,
luckily,adverb,,,
lucky,adjective,,,
luggage,noun,,,
lunch,noun,,,
lunchtime,noun,,,
luxury,noun,,,
m,,,,
MA,,,,
machine,noun,,,
machinery,,,,
mad,adjective,,,
madam,noun,,,
Madam description,,,,
Madam mate,,,,
magazine,noun,,,
magic,adjective,,,
magnificent,adjective,,,
mail,noun,,,
mail order,,,,
mailbox,,,,
mailshot,,,,
main,adjective,,,
main course,noun,,,
mainly,adverb,,,
maintenance,,,,
major,,,,
majority,,,,
make,verb,,,
make a face,phrase,,,
make friends (with sb),phrase,,,
make sb do sth,phrase,,,
make sure,phrase,,,
make sure (that),phrase,,,
make up,,,,
make up your mind or make your mind up,phrase,,,
make-up,noun,,,
male,adjective,,,
mall,noun,,,
man,noun,,,
manage,verb,,,
management,,,,
manager,noun,,,
managerial,,,,
managing director,,,,
mango,noun,,,
manner,,,,
manners,,,,
manual,,,,
manufacture,,,,
many,determiner,,,
map,noun,,,
March,noun,,,
margin,,,,
mark,noun,,,
market,noun,,,
market forces,,,,
market leader,,,,
market research,,,,
market share,,,,
market value,,,,
marketing,,,,
marketplace,,,,
marriage,noun,,,
married,adjective,,,
marry,verb,,,
marvellous,adjective,,,
mass,,,,
mass-produce,,,,
master,,,,
Masters degree,,,,
match,verb,,,
mate,noun,,,
material,noun,,,
math,,,,
mathematics,,,,
mathematics maintain,,,,
maths,noun,,,
